Source,Target,Type,Id,Label,Weight
6716,7043,Directed,31328,,1
4362,7043,Directed,30377,,1
4086,7043,Directed,29168,,1
3797,7043,Directed,27996,,1
3616,7043,Directed,27070,,1
3064,7043,Directed,24552,,1
2683,7043,Directed,21996,,1
2484,7043,Directed,20599,,1
6127,7043,Directed,19110,,1
2111,7043,Directed,18022,,1
1991,7043,Directed,17101,,1
1812,7043,Directed,15712,,1
1554,7043,Directed,13279,,1
1519,7043,Directed,13039,,1
1513,7043,Directed,13018,,1
1223,7043,Directed,11048,,1
1066,7043,Directed,9747,,1
1042,7043,Directed,9558,,1
396,7043,Directed,4202,,1
581,7039,Directed,5887,,1
5299,7037,Directed,24295,,1
5969,7034,Directed,34608,,1
4173,7031,Directed,29537,,1
1773,7031,Directed,15216,,1
6494,7024,Directed,35127,,1
919,7014,Directed,8666,,1
858,7014,Directed,8131,,1
6270,7011,Directed,34983,,1
2748,7011,Directed,22628,,1
1924,7011,Directed,16614,,1
5301,7010,Directed,33176,,1
6056,7007,Directed,34742,,1
5918,7007,Directed,28181,,1
3752,7007,Directed,27772,,1
3867,7007,Directed,23950,,1
2740,7007,Directed,22505,,1
1773,7007,Directed,15204,,1
952,7007,Directed,9009,,1
7006,5361,Directed,16753,,1
142,7006,Directed,1375,,1
6186,7005,Directed,34906,,1
5595,7003,Directed,33971,,1
4404,7003,Directed,30528,,1
2192,7003,Directed,18560,,1
859,7003,Directed,8171,,1
6811,7000,Directed,35271,,1
6272,7000,Directed,34984,,1
5927,7000,Directed,34533,,1
5412,7000,Directed,33550,,1
5321,7000,Directed,33245,,1
4514,7000,Directed,30900,,1
4486,7000,Directed,30842,,1
4482,7000,Directed,30825,,1
4174,7000,Directed,29554,,1
3743,7000,Directed,27731,,1
3103,7000,Directed,24765,,1
2825,7000,Directed,23142,,1
2677,7000,Directed,21966,,1
2481,7000,Directed,20572,,1
760,7000,Directed,7395,,1
664,7000,Directed,6602,,1
261,7000,Directed,2934,,1
166,7000,Directed,1774,,1
3476,6997,Directed,26542,,1
3469,6996,Directed,26517,,1
1777,6996,Directed,15312,,1
166,6996,Directed,1882,,1
6994,1781,Directed,11030,,1
6994,3599,Directed,11029,,1
6993,2495,Directed,7979,,1
4290,6991,Directed,35313,,1
5062,6991,Directed,32625,,1
1781,6991,Directed,32441,,1
4950,6991,Directed,32376,,1
4931,6991,Directed,32087,,1
4874,6991,Directed,31954,,1
4695,6991,Directed,31457,,1
4479,6991,Directed,30800,,1
4032,6991,Directed,28976,,1
2731,6991,Directed,22275,,1
2503,6991,Directed,20710,,1
2481,6991,Directed,20520,,1
2254,6991,Directed,18884,,1
2054,6991,Directed,17648,,1
650,6991,Directed,6531,,1
527,6991,Directed,5450,,1
449,6991,Directed,4729,,1
373,6991,Directed,4060,,1
338,6991,Directed,3540,,1
261,6991,Directed,2941,,1
166,6991,Directed,1878,,1
113,6991,Directed,1116,,1
6823,6990,Directed,35273,,1
5512,6990,Directed,33824,,1
6705,6990,Directed,33788,,1
2466,6990,Directed,20403,,1
2035,6990,Directed,17541,,1
1715,6990,Directed,14415,,1
1513,6990,Directed,13016,,1
777,6990,Directed,7451,,1
428,6990,Directed,4459,,1
3841,6988,Directed,28183,,1
3357,6988,Directed,25870,,1
6943,6987,Directed,35303,,1
1924,6987,Directed,16600,,1
1959,6984,Directed,16858,,1
6661,6981,Directed,35187,,1
4744,6981,Directed,31626,,1
2781,6981,Directed,22826,,1
2740,6981,Directed,22522,,1
6136,6981,Directed,21865,,1
2254,6981,Directed,18879,,1
24,6978,Directed,313,,1
4281,6977,Directed,35304,,1
3347,6977,Directed,25850,,1
987,6976,Directed,9200,,1
6892,6974,Directed,35292,,1
5657,6974,Directed,34038,,1
4948,6974,Directed,32145,,1
4798,6974,Directed,31750,,1
4324,6974,Directed,30240,,1
4049,6974,Directed,29016,,1
2913,6974,Directed,28828,,1
3849,6974,Directed,28250,,1
3619,6974,Directed,27082,,1
1469,6974,Directed,16827,,1
1801,6974,Directed,15589,,1
1076,6974,Directed,9777,,1
415,6974,Directed,4401,,1
287,6974,Directed,3085,,1
202,6974,Directed,2396,,1
3790,6967,Directed,27980,,1
6056,6961,Directed,34736,,1
3756,6961,Directed,27791,,1
3209,6961,Directed,25112,,1
3169,6961,Directed,24994,,1
2614,6961,Directed,21351,,1
1773,6961,Directed,15066,,1
581,6961,Directed,5932,,1
107,6961,Directed,1080,,1
5857,6960,Directed,34437,,1
1584,6960,Directed,21983,,1
6956,3867,Directed,9520,,1
5857,6955,Directed,34434,,1
1247,6955,Directed,33976,,1
5292,6955,Directed,33133,,1
4894,6955,Directed,31989,,1
6136,6955,Directed,21858,,1
2179,6955,Directed,18446,,1
5573,6955,Directed,11422,,1
1258,6954,Directed,11250,,1
1045,6954,Directed,9608,,1
24,6950,Directed,281,,1
5035,6946,Directed,32559,,1
6905,6943,Directed,35295,,1
4556,6943,Directed,35265,,1
6053,6943,Directed,34724,,1
4915,6943,Directed,32051,,1
4092,6943,Directed,29209,,1
3622,6943,Directed,27094,,1
1010,6943,Directed,9433,,1
6070,6943,Directed,5583,,1
258,6943,Directed,2886,,1
6937,2845,Directed,21117,,1
6937,2282,Directed,21116,,1
166,6937,Directed,1961,,1
6935,1011,Directed,2511,,1
4936,6933,Directed,32117,,1
4572,6933,Directed,31060,,1
4406,6930,Directed,30540,,1
3855,6930,Directed,28278,,1
6136,6930,Directed,21843,,1
1996,6930,Directed,17175,,1
6211,6930,Directed,15804,,1
1773,6930,Directed,15159,,1
485,6928,Directed,5021,,1
4121,6926,Directed,29306,,1
3065,6926,Directed,24566,,1
3002,6926,Directed,24271,,1
555,6926,Directed,5615,,1
6925,6467,Directed,29273,,1
6925,5988,Directed,29270,,1
6925,5437,Directed,29268,,1
6925,6228,Directed,29263,,1
6925,5460,Directed,29261,,1
3649,6925,Directed,27223,,1
3347,6925,Directed,25848,,1
3291,6925,Directed,25638,,1
2072,6925,Directed,17764,,1
1952,6925,Directed,16830,,1
1777,6925,Directed,15313,,1
1475,6925,Directed,12703,,1
1271,6925,Directed,11316,,1
982,6925,Directed,9163,,1
6090,6925,Directed,7265,,1
1883,6924,Directed,16260,,1
1773,6924,Directed,15158,,1
4952,6909,Directed,33936,,1
5552,6909,Directed,33865,,1
3145,6909,Directed,24927,,1
2812,6909,Directed,23027,,1
2161,6909,Directed,18275,,1
5789,6908,Directed,34251,,1
2997,6908,Directed,24191,,1
2778,6908,Directed,22713,,1
5428,6907,Directed,33610,,1
2277,6906,Directed,19059,,1
2466,6904,Directed,20380,,1
6136,6902,Directed,21779,,1
6901,5835,Directed,17266,,1
1980,6901,Directed,17028,,1
1773,6901,Directed,15143,,1
646,6901,Directed,6495,,1
6780,6899,Directed,4413,,1
6898,4076,Directed,23441,,1
6898,4863,Directed,23439,,1
6898,5892,Directed,23437,,1
6898,6056,Directed,23434,,1
6898,5301,Directed,23433,,1
1066,6898,Directed,9750,,1
581,6898,Directed,5822,,1
3516,6897,Directed,26699,,1
1773,6897,Directed,15140,,1
3772,6896,Directed,27920,,1
1883,6896,Directed,16263,,1
5609,6895,Directed,35287,,1
3757,6895,Directed,27808,,1
1359,6895,Directed,27652,,1
207,6893,Directed,2406,,1
696,6892,Directed,6888,,1
315,6892,Directed,3265,,1
4406,6888,Directed,30595,,1
3756,6888,Directed,27807,,1
2997,6888,Directed,24257,,1
1773,6888,Directed,15134,,1
5146,6887,Directed,32825,,1
1773,6887,Directed,15132,,1
1683,6887,Directed,14187,,1
3577,6884,Directed,26934,,1
933,6884,Directed,8829,,1
2997,6879,Directed,24252,,1
178,6879,Directed,2112,,1
2740,6875,Directed,22588,,1
5322,6869,Directed,33251,,1
5882,6867,Directed,34477,,1
2508,6867,Directed,20759,,1
841,6867,Directed,8057,,1
5428,6865,Directed,33632,,1
2794,6865,Directed,22941,,1
4244,6861,Directed,29977,,1
3438,6861,Directed,26375,,1
2297,6860,Directed,19128,,1
6088,6858,Directed,34819,,1
5902,6858,Directed,34504,,1
3500,6858,Directed,26661,,1
2880,6858,Directed,23409,,1
475,6858,Directed,4928,,1
6293,6845,Directed,34993,,1
5064,6845,Directed,32626,,1
2055,6845,Directed,17651,,1
166,6845,Directed,1760,,1
2958,6844,Directed,24015,,1
138,6844,Directed,1340,,1
4351,6835,Directed,30365,,1
6508,6835,Directed,469,,1
5542,6830,Directed,33855,,1
2740,6830,Directed,22536,,1
6136,6830,Directed,21833,,1
160,6828,Directed,1582,,1
6816,6827,Directed,22678,,1
1773,6827,Directed,15105,,1
4406,6824,Directed,30579,,1
897,6823,Directed,8549,,1
3438,6822,Directed,26377,,1
2466,6822,Directed,20357,,1
1773,6822,Directed,15103,,1
581,6822,Directed,5988,,1
6075,6821,Directed,34803,,1
5168,6821,Directed,32877,,1
4755,6821,Directed,31660,,1
3470,6821,Directed,26524,,1
3065,6821,Directed,24559,,1
2326,6821,Directed,19299,,1
1812,6821,Directed,15692,,1
1715,6821,Directed,14423,,1
555,6821,Directed,5608,,1
275,6821,Directed,3009,,1
6056,6820,Directed,34745,,1
4695,6820,Directed,31462,,1
3619,6820,Directed,27080,,1
2963,6820,Directed,24054,,1
2277,6820,Directed,19069,,1
2004,6820,Directed,17199,,1
6816,4235,Directed,22680,,1
5337,6815,Directed,33308,,1
5283,6815,Directed,33100,,1
3148,6815,Directed,24950,,1
2997,6815,Directed,24213,,1
2814,6815,Directed,23035,,1
2718,6815,Directed,22158,,1
1342,6815,Directed,11719,,1
178,6815,Directed,2119,,1
5496,6814,Directed,33786,,1
5168,6814,Directed,32876,,1
4319,6814,Directed,30230,,1
972,6814,Directed,27054,,1
3219,6814,Directed,25158,,1
5927,6811,Directed,34531,,1
4278,6811,Directed,30089,,1
3663,6811,Directed,27283,,1
2677,6811,Directed,21956,,1
2481,6811,Directed,20518,,1
582,6811,Directed,6083,,1
166,6811,Directed,1698,,1
6808,4281,Directed,33129,,1
6808,6147,Directed,33112,,1
6808,5431,Directed,33110,,1
5283,6808,Directed,33097,,1
5146,6808,Directed,32822,,1
6716,6808,Directed,31323,,1
4597,6808,Directed,31124,,1
2247,6808,Directed,30042,,1
4142,6808,Directed,29444,,1
6501,6808,Directed,28636,,1
2354,6808,Directed,28475,,1
3691,6808,Directed,27391,,1
972,6808,Directed,27049,,1
2956,6808,Directed,24006,,1
2683,6808,Directed,22000,,1
1583,6808,Directed,21939,,1
5122,6808,Directed,20936,,1
2492,6808,Directed,20650,,1
2403,6808,Directed,19768,,1
2124,6808,Directed,18090,,1
1812,6808,Directed,15714,,1
1183,6808,Directed,10875,,1
1089,6808,Directed,9892,,1
938,6808,Directed,8867,,1
3630,6808,Directed,7546,,1
275,6808,Directed,3012,,1
6526,6808,Directed,2526,,1
24,6808,Directed,235,,1
6525,6806,Directed,35146,,1
6231,6806,Directed,34936,,1
5154,6806,Directed,32847,,1
4454,6806,Directed,30743,,1
4018,6806,Directed,28925,,1
2931,6806,Directed,23808,,1
2740,6806,Directed,22554,,1
2552,6806,Directed,21023,,1
2203,6806,Directed,18593,,1
1219,6806,Directed,11034,,1
4330,6804,Directed,30293,,1
1773,6804,Directed,15092,,1
2548,6803,Directed,32744,,1
6700,6803,Directed,31396,,1
4568,6803,Directed,31042,,1
4406,6803,Directed,30572,,1
2781,6803,Directed,22841,,1
6136,6803,Directed,21788,,1
2484,6803,Directed,20601,,1
914,6803,Directed,8633,,1
166,6803,Directed,1729,,1
4863,6800,Directed,31912,,1
3047,6800,Directed,24496,,1
1773,6800,Directed,15089,,1
4128,6797,Directed,29762,,1
3199,6797,Directed,25097,,1
4220,6797,Directed,24309,,1
5653,6796,Directed,34035,,1
5263,6796,Directed,33059,,1
1924,6796,Directed,16647,,1
1773,6796,Directed,15085,,1
581,6796,Directed,5960,,1
166,6796,Directed,1796,,1
6780,987,Directed,4416,,1
6780,3936,Directed,4412,,1
6780,4406,Directed,4411,,1
6476,6777,Directed,35111,,1
4374,6775,Directed,30416,,1
1523,6775,Directed,13062,,1
1365,6775,Directed,11873,,1
1106,6775,Directed,10186,,1
297,6775,Directed,3142,,1
4591,6772,Directed,31103,,1
4312,6771,Directed,30198,,1
5411,6770,Directed,33549,,1
3970,6770,Directed,28738,,1
1812,6770,Directed,15758,,1
1773,6770,Directed,15064,,1
142,6770,Directed,1396,,1
1723,6769,Directed,14496,,1
2159,6765,Directed,18259,,1
1357,6764,Directed,11845,,1
6762,3685,Directed,7803,,1
6762,4863,Directed,7802,,1
6762,6284,Directed,7801,,1
6762,2794,Directed,7800,,1
6762,1924,Directed,7799,,1
6762,3967,Directed,7798,,1
6762,3991,Directed,7797,,1
6762,2014,Directed,7795,,1
4915,6757,Directed,32054,,1
4884,6757,Directed,31966,,1
166,6757,Directed,1639,,1
2503,6751,Directed,20705,,1
1750,6751,Directed,14613,,1
3784,6748,Directed,27949,,1
3019,6748,Directed,24322,,1
1924,6748,Directed,16507,,1
581,6748,Directed,5829,,1
6745,2209,Directed,6197,,1
6745,2481,Directed,6196,,1
6745,839,Directed,6194,,1
6745,4482,Directed,6193,,1
6745,5234,Directed,6192,,1
166,6745,Directed,1688,,1
4864,6743,Directed,24863,,1
5223,6742,Directed,32976,,1
4632,6742,Directed,31237,,1
4133,6742,Directed,29370,,1
6736,2877,Directed,9118,,1
6716,6722,Directed,31341,,1
3925,6722,Directed,28552,,1
2321,6719,Directed,19251,,1
6716,5393,Directed,31370,,1
6716,5038,Directed,31363,,1
6716,5428,Directed,31360,,1
6716,5555,Directed,31357,,1
6716,4669,Directed,31354,,1
6716,5759,Directed,31351,,1
6716,4913,Directed,31348,,1
6716,6190,Directed,31347,,1
6716,4793,Directed,31342,,1
6716,4682,Directed,31339,,1
6716,5698,Directed,31330,,1
6716,6227,Directed,31324,,1
6716,5073,Directed,31322,,1
6716,4863,Directed,31320,,1
6716,6118,Directed,31317,,1
6716,5969,Directed,31316,,1
6716,5172,Directed,31315,,1
6716,4826,Directed,31314,,1
4568,6716,Directed,31025,,1
4330,6716,Directed,30281,,1
4317,6716,Directed,30221,,1
4098,6716,Directed,29219,,1
4090,6716,Directed,29203,,1
3991,6716,Directed,28784,,1
3925,6716,Directed,28562,,1
3847,6716,Directed,28232,,1
3784,6716,Directed,27943,,1
5303,6716,Directed,27558,,1
3440,6716,Directed,26384,,1
3436,6716,Directed,26360,,1
2845,6716,Directed,22910,,1
2740,6716,Directed,22516,,1
2614,6716,Directed,21355,,1
2422,6716,Directed,19855,,1
2403,6716,Directed,19755,,1
2330,6716,Directed,19327,,1
2022,6716,Directed,17373,,1
1977,6716,Directed,16996,,1
1924,6716,Directed,16654,,1
1812,6716,Directed,15731,,1
1800,6716,Directed,15587,,1
1620,6716,Directed,13877,,1
1615,6716,Directed,13837,,1
1439,6716,Directed,12425,,1
1327,6716,Directed,11626,,1
1175,6716,Directed,10823,,1
1126,6716,Directed,10377,,1
1042,6716,Directed,9566,,1
1010,6716,Directed,9399,,1
952,6716,Directed,9005,,1
938,6716,Directed,8866,,1
901,6716,Directed,8577,,1
1214,6716,Directed,4672,,1
258,6716,Directed,2887,,1
200,6716,Directed,2354,,1
185,6716,Directed,2231,,1
126,6716,Directed,1211,,1
24,6716,Directed,283,,1
1,6716,Directed,102,,1
3574,6714,Directed,26905,,1
6136,6714,Directed,21746,,1
581,6714,Directed,5877,,1
1924,6713,Directed,16632,,1
2466,6711,Directed,20348,,1
6709,6491,Directed,34350,,1
2466,6708,Directed,20356,,1
1812,6708,Directed,15750,,1
6705,5946,Directed,33791,,1
5318,6705,Directed,33242,,1
4406,6705,Directed,30544,,1
3905,6705,Directed,28482,,1
2481,6705,Directed,20498,,1
1954,6705,Directed,16833,,1
1812,6705,Directed,15721,,1
1773,6705,Directed,14894,,1
1715,6705,Directed,14419,,1
1142,6705,Directed,10453,,1
6700,5946,Directed,31401,,1
6700,2548,Directed,31398,,1
6700,6234,Directed,31397,,1
4482,6700,Directed,30823,,1
4425,6700,Directed,30631,,1
6136,6700,Directed,21739,,1
2634,6700,Directed,21437,,1
2481,6700,Directed,20484,,1
1147,6700,Directed,10521,,1
914,6700,Directed,8625,,1
485,6700,Directed,5023,,1
166,6700,Directed,1663,,1
6676,6698,Directed,30945,,1
3320,6698,Directed,25767,,1
6691,4076,Directed,12556,,1
6691,6136,Directed,12555,,1
6691,2466,Directed,12554,,1
1773,6690,Directed,15226,,1
6376,6688,Directed,35046,,1
1192,6688,Directed,10909,,1
160,6688,Directed,1592,,1
4087,6686,Directed,29194,,1
2555,6686,Directed,21044,,1
1601,6683,Directed,13738,,1
250,6683,Directed,2838,,1
5292,6681,Directed,33131,,1
4803,6681,Directed,31764,,1
3577,6681,Directed,26932,,1
1593,6681,Directed,13528,,1
1033,6681,Directed,9515,,1
6676,5902,Directed,30944,,1
6676,6607,Directed,30943,,1
4456,6676,Directed,30753,,1
4187,6676,Directed,29618,,1
5217,6676,Directed,25177,,1
3181,6676,Directed,25027,,1
3762,6676,Directed,23388,,1
1883,6676,Directed,16294,,1
1596,6676,Directed,13546,,1
456,6676,Directed,4778,,1
2138,6675,Directed,18173,,1
1070,6675,Directed,9758,,1
6668,3373,Directed,30886,,1
6467,6665,Directed,35102,,1
5765,6665,Directed,34199,,1
5318,6665,Directed,33243,,1
5192,6665,Directed,32923,,1
2825,6665,Directed,23090,,1
2744,6665,Directed,22608,,1
1773,6665,Directed,15007,,1
1464,6665,Directed,12587,,1
1175,6665,Directed,10829,,1
166,6665,Directed,1697,,1
1896,6663,Directed,16380,,1
6077,6662,Directed,34806,,1
1773,6662,Directed,15250,,1
5690,6661,Directed,34086,,1
5635,6661,Directed,34023,,1
5553,6661,Directed,33868,,1
3976,6661,Directed,28751,,1
3372,6661,Directed,25914,,1
3124,6661,Directed,24874,,1
2781,6661,Directed,22780,,1
2740,6661,Directed,22488,,1
6136,6661,Directed,21720,,1
1924,6661,Directed,16578,,1
1718,6661,Directed,14441,,1
1555,6661,Directed,13289,,1
1413,6661,Directed,12177,,1
3107,6658,Directed,24778,,1
2781,6658,Directed,22777,,1
59,6656,Directed,626,,1
4479,6655,Directed,30789,,1
2481,6655,Directed,20463,,1
4576,6654,Directed,34814,,1
5402,6654,Directed,33527,,1
5393,6654,Directed,33512,,1
6343,6653,Directed,35030,,1
5428,6653,Directed,33626,,1
1924,6653,Directed,16513,,1
4860,6647,Directed,31899,,1
5484,6646,Directed,33753,,1
4926,6645,Directed,32068,,1
4760,6645,Directed,31668,,1
4324,6645,Directed,30243,,1
4049,6645,Directed,29015,,1
3661,6645,Directed,27273,,1
3436,6645,Directed,26362,,1
2997,6645,Directed,24256,,1
4308,6645,Directed,20613,,1
1924,6645,Directed,16696,,1
1773,6645,Directed,14992,,1
1464,6645,Directed,12595,,1
1295,6645,Directed,11475,,1
6641,1528,Directed,7386,,1
1924,6640,Directed,16510,,1
5877,6632,Directed,34469,,1
5487,6632,Directed,33974,,1
5393,6632,Directed,33509,,1
3777,6632,Directed,27933,,1
3756,6632,Directed,27794,,1
1226,6632,Directed,11072,,1
1654,6627,Directed,27976,,1
3522,6627,Directed,26741,,1
1382,6622,Directed,11938,,1
3784,6620,Directed,27961,,1
4755,6616,Directed,31659,,1
4406,6616,Directed,30557,,1
2740,6616,Directed,22524,,1
6136,6616,Directed,21917,,1
1773,6612,Directed,14971,,1
6255,6611,Directed,34974,,1
6073,6611,Directed,34780,,1
5347,6611,Directed,33383,,1
5616,6611,Directed,32890,,1
4963,6611,Directed,32397,,1
3996,6611,Directed,29558,,1
2997,6611,Directed,24195,,1
3205,6611,Directed,23229,,1
2654,6611,Directed,21585,,1
1714,6611,Directed,21293,,1
2022,6611,Directed,17366,,1
2014,6611,Directed,17285,,1
1580,6611,Directed,13449,,1
1240,6611,Directed,11848,,1
1163,6611,Directed,10634,,1
3691,6607,Directed,27380,,1
3762,6607,Directed,23386,,1
1773,6604,Directed,14842,,1
6526,6604,Directed,2524,,1
2036,6603,Directed,17553,,1
581,6601,Directed,5998,,1
6012,6599,Directed,34654,,1
3022,6597,Directed,24342,,1
2321,6597,Directed,19261,,1
80,6597,Directed,750,,1
581,6592,Directed,5990,,1
5555,6588,Directed,35139,,1
5039,6588,Directed,32572,,1
4597,6588,Directed,31128,,1
4108,6588,Directed,29248,,1
3777,6588,Directed,27931,,1
1382,6588,Directed,11945,,1
24,6588,Directed,322,,1
1773,6580,Directed,14952,,1
5941,6578,Directed,34552,,1
3559,6575,Directed,4334,,1
2814,6574,Directed,23038,,1
6573,5857,Directed,28660,,1
6136,6573,Directed,21895,,1
1883,6572,Directed,16262,,1
737,6568,Directed,7227,,1
6565,4789,Directed,28382,,1
6565,4912,Directed,28381,,1
6565,5351,Directed,28379,,1
6565,4977,Directed,28378,,1
6565,4556,Directed,28377,,1
2310,6565,Directed,19182,,1
73,6565,Directed,687,,1
5969,6563,Directed,34611,,1
5789,6563,Directed,34254,,1
2997,6563,Directed,24243,,1
2778,6563,Directed,22709,,1
2466,6563,Directed,20397,,1
1924,6563,Directed,16641,,1
1773,6563,Directed,15189,,1
6441,6560,Directed,35086,,1
1773,6560,Directed,15217,,1
5969,6555,Directed,34601,,1
2816,6554,Directed,23051,,1
747,6554,Directed,7321,,1
6553,3219,Directed,23826,,1
1883,6553,Directed,16244,,1
1773,6553,Directed,14939,,1
1615,6553,Directed,13845,,1
1215,6553,Directed,11017,,1
166,6553,Directed,1900,,1
13,6553,Directed,63,,1
1773,6551,Directed,14934,,1
1773,6548,Directed,14932,,1
80,6548,Directed,760,,1
6237,6545,Directed,34948,,1
3068,6545,Directed,24570,,1
2792,6545,Directed,22876,,1
5871,6542,Directed,34460,,1
2764,6541,Directed,22673,,1
925,6541,Directed,8715,,1
2481,6540,Directed,20530,,1
166,6540,Directed,1892,,1
6536,3373,Directed,35157,,1
5002,6536,Directed,32485,,1
4948,6536,Directed,32141,,1
3128,6536,Directed,24879,,1
2677,6536,Directed,21955,,1
919,6536,Directed,8673,,1
166,6536,Directed,1661,,1
2481,6535,Directed,20528,,1
5945,6532,Directed,34572,,1
6136,6532,Directed,21879,,1
1773,6532,Directed,14924,,1
5864,6530,Directed,34450,,1
5663,6530,Directed,34043,,1
4404,6530,Directed,30527,,1
2357,6530,Directed,19485,,1
2039,6530,Directed,17565,,1
1914,6530,Directed,16455,,1
702,6530,Directed,6945,,1
434,6530,Directed,4575,,1
431,6530,Directed,4549,,1
160,6530,Directed,1591,,1
4406,6528,Directed,30553,,1
6136,6528,Directed,21876,,1
6526,4775,Directed,2543,,1
6526,5874,Directed,2541,,1
6526,1812,Directed,2538,,1
6526,4572,Directed,2537,,1
6526,4930,Directed,2533,,1
6526,3145,Directed,2532,,1
6526,2354,Directed,2530,,1
6526,6053,Directed,2529,,1
6526,1205,Directed,2522,,1
6526,2963,Directed,2521,,1
6526,5684,Directed,2516,,1
6526,5754,Directed,2514,,1
2582,6525,Directed,21170,,1
501,6525,Directed,5268,,1
1071,6522,Directed,9762,,1
4406,6517,Directed,30558,,1
6136,6517,Directed,21870,,1
6515,6136,Directed,7538,,1
6515,2481,Directed,7535,,1
6515,4406,Directed,7534,,1
6441,6506,Directed,35087,,1
5789,6505,Directed,34253,,1
261,6502,Directed,2907,,1
6501,5778,Directed,28634,,1
2555,6501,Directed,21039,,1
1883,6501,Directed,16337,,1
5292,6499,Directed,33130,,1
5038,6497,Directed,32567,,1
2673,6497,Directed,13465,,1
581,6497,Directed,5895,,1
6018,6494,Directed,34669,,1
2179,6494,Directed,18448,,1
1883,6494,Directed,16299,,1
